2025-05-06 20:26:16 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 20:37:39 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/add, args=[], userAuthorization=null, builder=ru.sdmitriy612.collection.flat.FlatBuilder@f78a47e]
2025-05-09 20:37:39 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=You are not authorized. Please call the /signin or /signup command to log in., responseType=FINAL]
2025-05-09 20:37:39 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:37:42 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:37:42 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 20:37:42 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 20:37:42 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:37:44 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:37:44 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=UserAuthorization[login=t, hashedPassword=99f97d455d5d62b24f3a942a1abc3fa8863fc0ce2037f52f09bd785b22b800d4f2e7b2b614cb600ffc2a4fe24679845b24886d69bb776fcfa46e54d188889c6f], builder=null]
2025-05-09 20:37:45 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 20:37:45 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:37:51 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:37:51 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=UserAuthorization[login=t, hashedPassword=99f97d455d5d62b24f3a942a1abc3fa8863fc0ce2037f52f09bd785b22b800d4f2e7b2b614cb600ffc2a4fe24679845b24886d69bb776fcfa46e54d188889c6f], builder=null]
2025-05-09 20:37:51 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 20:37:51 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:37:52 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:37:52 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:37:53 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=You have been authorized as 1, responseType=FINAL]
2025-05-09 20:37:53 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:37:54 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:37:54 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/add, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:37:54 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Enter a Flat, responseType=ENTER_OBJECT]
2025-05-09 20:37:54 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:38:06 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:38:06 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/add, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=ru.sdmitriy612.collection.flat.FlatBuilder@37052337]
2025-05-09 20:38:07 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=element added to the collection, responseType=FINAL]
2025-05-09 20:38:07 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:38:11 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:38:11 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:38:11 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Flat
ID: 2
Name: flat
CreationDate: 2025-05-09T20:04:59.308712
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


Flat
ID: 1
Name: flat
CreationDate: 2025-05-09T20:04:59.229943
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


Flat
ID: 4
Name: flat
CreationDate: 2025-05-09T20:38:06.723533600
Coordinates: (0,000000; 0)
Area: 20,000000
NumberOfRooms: 2
Furnish: null
View: null
Transport: null
House: null

, responseType=FINAL]
2025-05-09 20:38:11 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:38:26 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/exit, args=[], userAuthorization=null, builder=null]
2025-05-09 20:38:29 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 20:38:34 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:38:34 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:38:34 [main] ERROR ru.sdmitriy612.collection.CollectionManager - Error in load collection: Name is null
2025-05-09 20:38:35 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Flat
ID: 1
Name: flat
CreationDate: 2025-05-09T20:04:59.229943
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


Flat
ID: 2
Name: flat
CreationDate: 2025-05-09T20:04:59.308712
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


, responseType=FINAL]
2025-05-09 20:38:35 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:38:48 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:38:48 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:38:48 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Flat
ID: 1
Name: flat
CreationDate: 2025-05-09T20:04:59.229943
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


Flat
ID: 2
Name: flat
CreationDate: 2025-05-09T20:04:59.308712
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


, responseType=FINAL]
2025-05-09 20:38:48 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:38:56 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:38:56 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=null, builder=null]
2025-05-09 20:38:56 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=You are not authorized. Please call the /signin or /signup command to log in., responseType=FINAL]
2025-05-09 20:38:56 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:38:59 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:38:59 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 20:38:59 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 20:38:59 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:39:01 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:39:01 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=UserAuthorization[login=, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:39:01 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 20:39:01 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:39:04 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:39:04 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=UserAuthorization[login=, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:39:04 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 20:39:04 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:39:06 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:39:06 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:39:06 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=You have been authorized as 1, responseType=FINAL]
2025-05-09 20:39:06 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:39:10 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:39:10 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:39:10 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Flat
ID: 1
Name: flat
CreationDate: 2025-05-09T20:04:59.229943
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


Flat
ID: 2
Name: flat
CreationDate: 2025-05-09T20:04:59.308712
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


, responseType=FINAL]
2025-05-09 20:39:10 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:39:59 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 20:40:07 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:40:07 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
2025-05-09 20:40:08 [main] ERROR ru.sdmitriy612.collection.CollectionManager - Error in load collection: Name is null
2025-05-09 20:40:08 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Flat
ID: 1
Name: flat
CreationDate: 2025-05-09T20:04:59.229943
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


Flat
ID: 2
Name: flat
CreationDate: 2025-05-09T20:04:59.308712
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


, responseType=FINAL]
2025-05-09 20:40:08 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 20:40:57 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 20:41:00 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=null, builder=null]
2025-05-09 20:41:04 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 20:41:04 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/shiw, args=[], userAuthorization=UserAuthorization[login=1, hashedPassword=4dff4ea340f0a823f15d3f4f01ab62eae0e5da579ccb851f8db9dfe84c58b2b37b89903a740e1ee172da793a6e79d560e5f7f9bd058a12a280433ed6fa46510a], builder=null]
